alert_id,soc_id,timestamp,severity,asset_id,asset_criticality,alert_type,detection_rule,status,assigned_analyst
ALT-007181,SOC-BETA,2026-07-05 22:20:00,Critical,AST-0300,Medium,DET-T1059-Command_and_Scripting_Interpreter_16,RUL-016,Closed,ANL-030
ALT-007205,SOC-GAMMA,2026-08-14 08:22:00,Low,AST-0314,Medium,DET-T1070-Indicator_Removal_on_Host_09,RUL-009,Closed,ANL-046
ALT-007244,SOC-GAMMA,2026-08-05 16:05:00,High,AST-0057,High,DET-T1566-Phishing_47,RUL-047,Closed,ANL-042
ALT-007282,SOC-GAMMA,2026-07-04 18:33:00,Medium,AST-0244,Medium,DET-T1078-Valid_Accounts_60,RUL-060,Closed,ANL-042
ALT-007299,SOC-GAMMA,2026-08-23 01:33:00,Low,AST-0147,High,DET-T1562-Impair_Defenses_67,RUL-067,Closed,ANL-055
ALT-007316,SOC-GAMMA,2026-08-06 11:49:00,Medium,AST-0279,Medium,DET-T1190-Exploit_Public-Facing_Application_59,RUL-059,Closed,ANL-050
ALT-007338,SOC-GAMMA,2026-08-30 06:05:00,High,AST-0106,High,DET-T1190-Exploit_Public-Facing_Application_89,RUL-089,Closed,ANL-050
ALT-007347,SOC-GAMMA,2026-07-03 22:04:00,High,AST-0161,High,DET-T1566-Phishing_02,RUL-002,Closed,ANL-049
ALT-007354,SOC-GAMMA,2026-07-29 04:38:00,Medium,AST-0262,Medium,DET-T1567-Exfiltration_Over_Web_Service_100,RUL-100,Closed,ANL-046
ALT-007355,SOC-GAMMA,2026-06-22 10:00:00,Medium,AST-0034,Critical,DET-T1486-Data_Encrypted_for_Impact_41,RUL-041,Closed,ANL-054
ALT-007389,SOC-GAMMA,2026-09-05 18:44:00,Medium,AST-0158,High,DET-T1110-Brute_Force_98,RUL-098,Closed,ANL-050
ALT-007405,SOC-GAMMA,2026-09-02 12:32:00,Medium,AST-0254,Medium,DET-T1110-Brute_Force_23,RUL-023,Closed,ANL-053
ALT-007412,SOC-GAMMA,2026-07-02 10:13:00,High,AST-0034,Critical,DET-T1567-Exfiltration_Over_Web_Service_25,RUL-025,Closed,ANL-051
ALT-007424,SOC-GAMMA,2026-09-07 10:08:00,Low,AST-0465,Low,DET-T1021-Remote_Services_19,RUL-019,Closed,ANL-051
ALT-007433,SOC-GAMMA,2026-06-12 12:08:00,Critical,AST-0154,High,DET-T1046-Network_Service_Discovery_81,RUL-081,Closed,ANL-044
ALT-007457,SOC-GAMMA,2026-07-08 11:06:00,Low,AST-0015,Critical,DET-T1486-Data_Encrypted_for_Impact_56,RUL-056,Closed,ANL-047
ALT-007492,SOC-GAMMA,2026-08-13 02:05:00,Medium,AST-0111,High,DET-T1059-Command_and_Scripting_Interpreter_61,RUL-061,Closed,ANL-043
ALT-007506,SOC-GAMMA,2026-07-01 01:36:00,Medium,AST-0267,Medium,DET-T1078-Valid_Accounts_60,RUL-060,Closed,ANL-043
ALT-007515,SOC-GAMMA,2026-07-14 18:33:00,High,AST-0062,High,DET-T1078-Valid_Accounts_75,RUL-075,Closed,ANL-041
ALT-007516,SOC-GAMMA,2026-08-22 15:44:00,High,AST-0298,Medium,DET-T1078-Valid_Accounts_15,RUL-015,Closed,ANL-051
ALT-007542,SOC-GAMMA,2026-08-05 17:58:00,Medium,AST-0211,Medium,DET-T1562-Impair_Defenses_22,RUL-022,Closed,ANL-051
ALT-007547,SOC-GAMMA,2026-07-06 01:52:00,Critical,AST-0087,High,DET-T1055-Process_Injection_57,RUL-057,Closed,ANL-043
ALT-007585,SOC-GAMMA,2026-07-24 15:01:00,High,AST-0294,Medium,DET-T1110-Brute_Force_08,RUL-008,Closed,ANL-042
ALT-007596,SOC-GAMMA,2026-07-23 09:17:00,Medium,AST-0468,Low,DET-T1053-Scheduled_Task/Job_63,RUL-063,Closed,ANL-043
ALT-007618,SOC-GAMMA,2026-08-12 13:31:00,High,AST-0092,High,DET-T1021-Remote_Services_19,RUL-019,Closed,ANL-044
ALT-007623,SOC-GAMMA,2026-07-04 01:18:00,Critical,AST-0143,High,DET-T1055-Process_Injection_72,RUL-072,Closed,ANL-050
ALT-007635,SOC-GAMMA,2026-06-22 20:47:00,Medium,AST-0360,Medium,DET-T1053-Scheduled_Task/Job_48,RUL-048,Closed,ANL-042
ALT-007670,SOC-GAMMA,2026-07-05 20:19:00,Low,AST-0080,High,DET-T1053-Scheduled_Task/Job_33,RUL-033,Closed,ANL-041
ALT-007701,SOC-GAMMA,2026-06-13 13:07:00,Medium,AST-0423,Low,DET-T1070-Indicator_Removal_on_Host_39,RUL-039,Closed,ANL-051
ALT-007718,SOC-GAMMA,2026-08-20 20:20:00,Low,AST-0182,Medium,DET-T1059-Command_and_Scripting_Interpreter_91,RUL-091,Closed,ANL-052
ALT-007764,SOC-GAMMA,2026-08-02 04:46:00,Low,AST-0443,Low,DET-T1055-Process_Injection_72,RUL-072,Closed,ANL-051
ALT-007769,SOC-GAMMA,2026-07-02 11:33:00,Medium,AST-0175,Medium,DET-T1053-Scheduled_Task/Job_03,RUL-003,Closed,ANL-049
ALT-007785,SOC-GAMMA,2026-07-20 10:49:00,Medium,AST-0375,Low,DET-T1110-Brute_Force_98,RUL-098,Closed,ANL-044
ALT-007855,SOC-GAMMA,2026-07-11 10:19:00,Medium,AST-0095,High,DET-T1562-Impair_Defenses_82,RUL-082,Closed,ANL-051
ALT-007893,SOC-GAMMA,2026-07-13 04:49:00,High,AST-0104,High,DET-T1070-Indicator_Removal_on_Host_99,RUL-099,Closed,ANL-051
ALT-007902,SOC-GAMMA,2026-09-07 21:22:00,Low,AST-0466,Low,DET-T1059-Command_and_Scripting_Interpreter_31,RUL-031,Closed,ANL-045
ALT-007952,SOC-GAMMA,2026-08-10 23:23:00,Low,AST-0427,Low,DET-T1070-Indicator_Removal_on_Host_84,RUL-084,Closed,ANL-045
ALT-007966,SOC-GAMMA,2026-07-21 17:10:00,High,AST-0039,Critical,DET-T1486-Data_Encrypted_for_Impact_11,RUL-011,Closed,ANL-044
ALT-007983,SOC-GAMMA,2026-08-03 14:41:00,Low,AST-0128,High,DET-T1021-Remote_Services_94,RUL-094,Closed,ANL-041
ALT-008052,SOC-GAMMA,2026-08-11 14:26:00,Medium,AST-0159,High,DET-T1110-Brute_Force_83,RUL-083,Closed,ANL-055
ALT-008055,SOC-GAMMA,2026-07-31 18:09:00,Medium,AST-0179,Medium,DET-T1070-Indicator_Removal_on_Host_69,RUL-069,Closed,ANL-052
ALT-008082,SOC-GAMMA,2026-06-27 17:39:00,Medium,AST-0231,Medium,DET-T1055-Process_Injection_57,RUL-057,Closed,ANL-055
ALT-008123,SOC-GAMMA,2026-08-11 00:50:00,Medium,AST-0366,Low,DET-T1059-Command_and_Scripting_Interpreter_46,RUL-046,Closed,ANL-052
ALT-008145,SOC-GAMMA,2026-07-19 15:24:00,Low,AST-0292,Medium,DET-T1562-Impair_Defenses_22,RUL-022,Closed,ANL-048
ALT-008193,SOC-GAMMA,2026-08-28 17:39:00,Medium,AST-0295,Medium,DET-T1090-Proxy_43,RUL-043,Closed,ANL-054
ALT-008202,SOC-GAMMA,2026-07-15 10:25:00,Critical,AST-0280,Medium,DET-T1110-Brute_Force_38,RUL-038,Closed,ANL-045
ALT-008210,SOC-GAMMA,2026-06-26 05:19:00,Medium,AST-0231,Medium,DET-T1190-Exploit_Public-Facing_Application_74,RUL-074,Under Review,ANL-042
ALT-008224,SOC-GAMMA,2026-08-21 22:34:00,Medium,AST-0126,High,DET-T1078-Valid_Accounts_75,RUL-075,Closed,ANL-054
ALT-008257,SOC-GAMMA,2026-06-13 15:29:00,Medium,AST-0185,Medium,DET-T1059-Command_and_Scripting_Interpreter_16,RUL-016,Under Review,ANL-046
ALT-008264,SOC-GAMMA,2026-06-29 14:13:00,Medium,AST-0216,Medium,DET-T1566-Phishing_62,RUL-062,Closed,ANL-051
ALT-008265,SOC-GAMMA,2026-07-01 18:16:00,High,AST-0159,High,DET-T1566-Phishing_02,RUL-002,Closed,ANL-053
ALT-008287,SOC-GAMMA,2026-08-03 10:35:00,Medium,AST-0269,Medium,DET-T1190-Exploit_Public-Facing_Application_29,RUL-029,Closed,ANL-054
ALT-008309,SOC-GAMMA,2026-07-26 16:20:00,Low,AST-0364,Low,DET-T1567-Exfiltration_Over_Web_Service_25,RUL-025,Closed,ANL-055
ALT-008343,SOC-GAMMA,2026-08-08 15:14:00,Critical,AST-0115,High,DET-T1003-OS_Credential_Dumping_95,RUL-095,Closed,ANL-050
ALT-008344,SOC-GAMMA,2026-08-20 09:27:00,High,AST-0074,High,DET-T1190-Exploit_Public-Facing_Application_44,RUL-044,Closed,ANL-052
ALT-008366,SOC-GAMMA,2026-06-29 23:49:00,High,AST-0062,High,DET-T1021-Remote_Services_49,RUL-049,Closed,ANL-055
ALT-008393,SOC-GAMMA,2026-08-13 13:10:00,Low,AST-0072,High,DET-T1021-Remote_Services_04,RUL-004,Closed,ANL-046
ALT-008412,SOC-GAMMA,2026-09-09 09:01:00,High,AST-0116,High,DET-T1021-Remote_Services_19,RUL-019,Closed,ANL-047
ALT-008415,SOC-GAMMA,2026-07-23 09:30:00,Critical,AST-0060,High,DET-T1055-Process_Injection_12,RUL-012,Closed,ANL-053
ALT-008417,SOC-GAMMA,2026-06-26 08:15:00,High,AST-0023,Critical,DET-T1566-Phishing_32,RUL-032,Closed,ANL-054
ALT-008428,SOC-GAMMA,2026-08-22 09:55:00,Low,AST-0493,Low,DET-T1078-Valid_Accounts_90,RUL-090,Closed,ANL-053
ALT-008431,SOC-GAMMA,2026-06-16 19:15:00,Medium,AST-0240,Medium,DET-T1090-Proxy_43,RUL-043,Closed,ANL-055
ALT-008438,SOC-GAMMA,2026-07-10 20:27:00,Medium,AST-0263,Medium,DET-T1190-Exploit_Public-Facing_Application_44,RUL-044,Closed,ANL-044
ALT-008464,SOC-GAMMA,2026-07-17 08:38:00,Low,AST-0490,Low,DET-T1090-Proxy_73,RUL-073,Under Review,ANL-046
ALT-008504,SOC-GAMMA,2026-07-29 14:08:00,Medium,AST-0226,Medium,DET-T1070-Indicator_Removal_on_Host_84,RUL-084,Closed,ANL-053
ALT-008512,SOC-GAMMA,2026-08-29 06:16:00,Medium,AST-0133,High,DET-T1566-Phishing_92,RUL-092,Closed,ANL-043
ALT-008533,SOC-GAMMA,2026-07-04 14:25:00,Medium,AST-0123,High,DET-T1486-Data_Encrypted_for_Impact_41,RUL-041,Closed,ANL-041
ALT-008541,SOC-GAMMA,2026-07-10 20:40:00,Medium,AST-0472,Low,DET-T1562-Impair_Defenses_07,RUL-007,Closed,ANL-050
ALT-008593,SOC-GAMMA,2026-08-01 15:18:00,Medium,AST-0241,Medium,DET-T1021-Remote_Services_34,RUL-034,Closed,ANL-042
ALT-008603,SOC-GAMMA,2026-09-09 11:59:00,Critical,AST-0009,Critical,DET-T1053-Scheduled_Task/Job_78,RUL-078,Closed,ANL-048
ALT-008618,SOC-GAMMA,2026-08-05 06:38:00,Low,AST-0458,Low,DET-T1486-Data_Encrypted_for_Impact_56,RUL-056,Closed,ANL-049
ALT-008637,SOC-GAMMA,2026-09-03 03:14:00,Medium,AST-0029,Critical,DET-T1059-Command_and_Scripting_Interpreter_61,RUL-061,Closed,ANL-052
ALT-008652,SOC-GAMMA,2026-09-03 03:13:00,Low,AST-0300,Medium,DET-T1486-Data_Encrypted_for_Impact_71,RUL-071,Closed,ANL-045
ALT-008658,SOC-GAMMA,2026-09-09 17:01:00,Medium,AST-0487,Low,DET-T1059-Command_and_Scripting_Interpreter_76,RUL-076,Closed,ANL-048
ALT-008676,SOC-GAMMA,2026-06-26 20:49:00,Critical,AST-0037,Critical,DET-T1567-Exfiltration_Over_Web_Service_100,RUL-100,Closed,ANL-049
ALT-008680,SOC-GAMMA,2026-06-27 22:59:00,Low,AST-0155,High,DET-T1090-Proxy_28,RUL-028,Closed,ANL-049
ALT-008688,SOC-GAMMA,2026-08-28 13:47:00,Low,AST-0026,Critical,DET-T1566-Phishing_92,RUL-092,Closed,ANL-048
ALT-008703,SOC-GAMMA,2026-08-28 08:45:00,Low,AST-0312,Medium,DET-T1070-Indicator_Removal_on_Host_99,RUL-099,Closed,ANL-051
ALT-008743,SOC-GAMMA,2026-07-10 13:47:00,Critical,AST-0050,Critical,DET-T1059-Command_and_Scripting_Interpreter_76,RUL-076,Closed,ANL-055
ALT-008808,SOC-GAMMA,2026-08-14 06:24:00,High,AST-0103,High,DET-T1566-Phishing_92,RUL-092,Closed,ANL-052
ALT-008882,SOC-GAMMA,2026-06-26 22:36:00,High,AST-0304,Medium,DET-T1486-Data_Encrypted_for_Impact_71,RUL-071,Closed,ANL-054
ALT-008884,SOC-GAMMA,2026-07-01 02:26:00,Medium,AST-0105,High,DET-T1190-Exploit_Public-Facing_Application_59,RUL-059,Closed,ANL-047
ALT-008892,SOC-GAMMA,2026-07-07 21:38:00,Low,AST-0214,Medium,DET-T1566-Phishing_17,RUL-017,Closed,ANL-045
ALT-008910,SOC-GAMMA,2026-07-31 14:53:00,Critical,AST-0044,Critical,DET-T1070-Indicator_Removal_on_Host_09,RUL-009,Closed,ANL-052
ALT-008919,SOC-GAMMA,2026-08-21 23:21:00,Low,AST-0203,Medium,DET-T1046-Network_Service_Discovery_51,RUL-051,Closed,ANL-044
ALT-008968,SOC-GAMMA,2026-07-13 17:58:00,Medium,AST-0251,Medium,DET-T1110-Brute_Force_98,RUL-098,Closed,ANL-046
ALT-009006,SOC-GAMMA,2026-07-06 08:22:00,High,AST-0128,High,DET-T1078-Valid_Accounts_75,RUL-075,Closed,ANL-054
ALT-009045,SOC-GAMMA,2026-07-17 11:34:00,Medium,AST-0471,Low,DET-T1078-Valid_Accounts_75,RUL-075,Closed,ANL-048
ALT-009106,SOC-GAMMA,2026-09-04 11:46:00,Medium,AST-0460,Low,DET-T1190-Exploit_Public-Facing_Application_59,RUL-059,Closed,ANL-042
ALT-009132,SOC-GAMMA,2026-06-24 13:36:00,High,AST-0229,Medium,DET-T1562-Impair_Defenses_37,RUL-037,Closed,ANL-054
ALT-009144,SOC-GAMMA,2026-09-03 06:38:00,High,AST-0138,High,DET-T1021-Remote_Services_04,RUL-004,Closed,ANL-048
ALT-009158,SOC-GAMMA,2026-07-24 21:14:00,High,AST-0090,High,DET-T1110-Brute_Force_68,RUL-068,Closed,ANL-053
ALT-009180,SOC-GAMMA,2026-07-08 06:35:00,Medium,AST-0348,Medium,DET-T1090-Proxy_28,RUL-028,Closed,ANL-043
ALT-009202,SOC-GAMMA,2026-09-01 07:51:00,Medium,AST-0346,Medium,DET-T1567-Exfiltration_Over_Web_Service_85,RUL-085,Closed,ANL-051
ALT-009240,SOC-GAMMA,2026-06-12 20:55:00,High,AST-0113,High,DET-T1562-Impair_Defenses_07,RUL-007,Under Review,ANL-053
ALT-009256,SOC-GAMMA,2026-07-01 16:49:00,Medium,AST-0011,Critical,DET-T1090-Proxy_13,RUL-013,Closed,ANL-054
ALT-009258,SOC-GAMMA,2026-09-03 03:39:00,Low,AST-0316,Medium,DET-T1566-Phishing_02,RUL-002,Closed,ANL-050
ALT-009259,SOC-GAMMA,2026-07-10 14:36:00,High,AST-0058,High,DET-T1070-Indicator_Removal_on_Host_84,RUL-084,Closed,ANL-051
ALT-009260,SOC-GAMMA,2026-08-02 01:36:00,Medium,AST-0121,High,DET-T1090-Proxy_28,RUL-028,Closed,ANL-042
ALT-009264,SOC-GAMMA,2026-07-13 02:07:00,Critical,AST-0160,High,DET-T1059-Command_and_Scripting_Interpreter_16,RUL-016,Closed,ANL-051
ALT-009286,SOC-GAMMA,2026-06-21 17:37:00,Critical,AST-0071,High,DET-T1110-Brute_Force_08,RUL-008,Closed,ANL-052
ALT-009294,SOC-GAMMA,2026-07-30 14:12:00,Medium,AST-0110,High,DET-T1070-Indicator_Removal_on_Host_24,RUL-024,Closed,ANL-053
ALT-009305,SOC-GAMMA,2026-08-02 22:38:00,High,AST-0127,High,DET-T1053-Scheduled_Task/Job_48,RUL-048,Closed,ANL-049
ALT-009333,SOC-GAMMA,2026-07-28 11:06:00,Critical,AST-0089,High,DET-T1078-Valid_Accounts_60,RUL-060,Closed,ANL-049
ALT-009363,SOC-GAMMA,2026-08-08 08:26:00,Medium,AST-0444,Low,DET-T1021-Remote_Services_34,RUL-034,Closed,ANL-049
ALT-009400,SOC-GAMMA,2026-07-07 07:14:00,Low,AST-0396,Low,DET-T1567-Exfiltration_Over_Web_Service_70,RUL-070,Closed,ANL-042
ALT-009417,SOC-GAMMA,2026-07-04 04:19:00,Medium,AST-0407,Low,DET-T1078-Valid_Accounts_90,RUL-090,Closed,ANL-054
ALT-009433,SOC-GAMMA,2026-07-06 17:35:00,Medium,AST-0441,Low,DET-T1566-Phishing_17,RUL-017,Closed,ANL-041
ALT-009465,SOC-GAMMA,2026-06-19 22:32:00,Critical,AST-0114,High,DET-T1486-Data_Encrypted_for_Impact_71,RUL-071,Closed,ANL-054
ALT-009472,SOC-GAMMA,2026-07-03 03:57:00,Critical,AST-0089,High,DET-T1567-Exfiltration_Over_Web_Service_85,RUL-085,Closed,ANL-044
ALT-009483,SOC-GAMMA,2026-09-02 16:19:00,Medium,AST-0021,Critical,DET-T1070-Indicator_Removal_on_Host_99,RUL-099,Closed,ANL-054
ALT-009503,SOC-GAMMA,2026-07-02 15:15:00,High,AST-0115,High,DET-T1059-Command_and_Scripting_Interpreter_01,RUL-001,Closed,ANL-054
ALT-009519,SOC-GAMMA,2026-08-23 17:25:00,Critical,AST-0145,High,DET-T1090-Proxy_58,RUL-058,Closed,ANL-051
ALT-009521,SOC-GAMMA,2026-06-25 09:21:00,Medium,AST-0174,Medium,DET-T1046-Network_Service_Discovery_96,RUL-096,Closed,ANL-054
ALT-009568,SOC-GAMMA,2026-07-01 15:18:00,Medium,AST-0396,Low,DET-T1566-Phishing_47,RUL-047,Closed,ANL-049
ALT-009576,SOC-GAMMA,2026-06-26 23:31:00,Critical,AST-0139,High,DET-T1562-Impair_Defenses_22,RUL-022,Closed,ANL-042
ALT-009594,SOC-GAMMA,2026-08-20 21:22:00,Critical,AST-0413,Low,DET-T1053-Scheduled_Task/Job_48,RUL-048,Closed,ANL-042
ALT-009610,SOC-GAMMA,2026-06-20 08:24:00,Medium,AST-0157,High,DET-T1055-Process_Injection_27,RUL-027,Closed,ANL-046
ALT-009629,SOC-GAMMA,2026-08-26 06:14:00,Low,AST-0323,Medium,DET-T1021-Remote_Services_64,RUL-064,Closed,ANL-055
ALT-009641,SOC-GAMMA,2026-08-13 11:21:00,High,AST-0110,High,DET-T1110-Brute_Force_08,RUL-008,Closed,ANL-043
ALT-009662,SOC-GAMMA,2026-08-12 09:15:00,High,AST-0146,High,DET-T1055-Process_Injection_72,RUL-072,Closed,ANL-055
ALT-009667,SOC-GAMMA,2026-07-05 07:47:00,Low,AST-0208,Medium,DET-T1566-Phishing_47,RUL-047,Closed,ANL-050
ALT-009677,SOC-GAMMA,2026-07-09 11:50:00,Medium,AST-0426,Low,DET-T1567-Exfiltration_Over_Web_Service_40,RUL-040,Closed,ANL-043
ALT-009700,SOC-GAMMA,2026-07-30 18:47:00,Medium,AST-0457,Low,DET-T1046-Network_Service_Discovery_21,RUL-021,Closed,ANL-052
ALT-009702,SOC-GAMMA,2026-07-12 14:58:00,High,AST-0148,High,DET-T1090-Proxy_88,RUL-088,Closed,ANL-051
ALT-009709,SOC-GAMMA,2026-06-25 14:10:00,High,AST-0398,Low,DET-T1110-Brute_Force_53,RUL-053,Under Review,ANL-043
ALT-009724,SOC-GAMMA,2026-08-29 11:07:00,Critical,AST-0437,Low,DET-T1567-Exfiltration_Over_Web_Service_25,RUL-025,Closed,ANL-048
ALT-009835,SOC-GAMMA,2026-07-11 04:14:00,Low,AST-0464,Low,DET-T1190-Exploit_Public-Facing_Application_29,RUL-029,Closed,ANL-049
ALT-009859,SOC-GAMMA,2026-07-06 11:54:00,Medium,AST-0162,High,DET-T1021-Remote_Services_94,RUL-094,Closed,ANL-048
ALT-009881,SOC-GAMMA,2026-08-20 00:27:00,Medium,AST-0405,Low,DET-T1090-Proxy_88,RUL-088,Closed,ANL-041
ALT-009885,SOC-GAMMA,2026-07-27 14:48:00,High,AST-0084,High,DET-T1486-Data_Encrypted_for_Impact_26,RUL-026,Closed,ANL-042
ALT-009903,SOC-GAMMA,2026-07-11 02:09:00,Medium,AST-0102,High,DET-T1566-Phishing_92,RUL-092,Closed,ANL-050
ALT-009924,SOC-GAMMA,2026-08-31 14:32:00,Low,AST-0357,Medium,DET-T1021-Remote_Services_04,RUL-004,Closed,ANL-042
ALT-009954,SOC-GAMMA,2026-07-03 09:40:00,Medium,AST-0030,Critical,DET-T1070-Indicator_Removal_on_Host_24,RUL-024,Closed,ANL-044
ALT-009960,SOC-GAMMA,2026-06-27 13:30:00,Low,AST-0453,Low,DET-T1046-Network_Service_Discovery_06,RUL-006,Closed,ANL-047
ALT-009977,SOC-GAMMA,2026-09-02 04:55:00,Medium,AST-0204,Medium,DET-T1078-Valid_Accounts_60,RUL-060,Closed,ANL-043
ALT-009986,SOC-GAMMA,2026-07-12 20:22:00,Critical,AST-0154,High,DET-T1567-Exfiltration_Over_Web_Service_55,RUL-055,Under Review,ANL-045
ALT-009998,SOC-GAMMA,2026-07-14 10:55:00,Low,AST-0150,High,DET-T1070-Indicator_Removal_on_Host_69,RUL-069,Closed,ANL-047
ALT-010001,SOC-GAMMA,2026-07-22 11:43:00,Critical,AST-0071,High,DET-T1190-Exploit_Public-Facing_Application_14,RUL-014,Closed,ANL-041
ALT-010008,SOC-GAMMA,2026-08-31 18:03:00,Low,AST-0049,Critical,DET-T1046-Network_Service_Discovery_36,RUL-036,Closed,ANL-053
ALT-010039,SOC-GAMMA,2026-08-09 01:58:00,High,AST-0084,High,DET-T1046-Network_Service_Discovery_96,RUL-096,Closed,ANL-049
ALT-010059,SOC-GAMMA,2026-08-05 18:35:00,Low,AST-0260,Medium,DET-T1053-Scheduled_Task/Job_48,RUL-048,Closed,ANL-050
ALT-010062,SOC-GAMMA,2026-06-18 22:58:00,High,AST-0119,High,DET-T1070-Indicator_Removal_on_Host_24,RUL-024,Closed,ANL-043
ALT-010090,SOC-GAMMA,2026-07-11 04:24:00,Critical,AST-0121,High,DET-T1562-Impair_Defenses_22,RUL-022,Closed,ANL-046
ALT-010094,SOC-GAMMA,2026-08-29 16:05:00,Medium,AST-0156,High,DET-T1053-Scheduled_Task/Job_33,RUL-033,Closed,ANL-043
ALT-010107,SOC-GAMMA,2026-06-30 19:25:00,Low,AST-0192,Medium,DET-T1567-Exfiltration_Over_Web_Service_55,RUL-055,Closed,ANL-046
ALT-010131,SOC-GAMMA,2026-08-01 18:20:00,Low,AST-0429,Low,DET-T1110-Brute_Force_68,RUL-068,Closed,ANL-045
ALT-010147,SOC-GAMMA,2026-08-29 18:46:00,Low,AST-0076,High,DET-T1003-OS_Credential_Dumping_95,RUL-095,Closed,ANL-051
ALT-010151,SOC-GAMMA,2026-06-18 16:29:00,Critical,AST-0468,Low,DET-T1059-Command_and_Scripting_Interpreter_91,RUL-091,Closed,ANL-045
ALT-010170,SOC-GAMMA,2026-07-24 16:40:00,High,AST-0112,High,DET-T1059-Command_and_Scripting_Interpreter_46,RUL-046,Closed,ANL-047
ALT-010206,SOC-GAMMA,2026-08-20 11:06:00,Medium,AST-0401,Low,DET-T1055-Process_Injection_42,RUL-042,Closed,ANL-048
ALT-010211,SOC-GAMMA,2026-08-24 17:41:00,Critical,AST-0094,High,DET-T1090-Proxy_43,RUL-043,Closed,ANL-049
ALT-010248,SOC-GAMMA,2026-08-06 12:13:00,High,AST-0106,High,DET-T1059-Command_and_Scripting_Interpreter_91,RUL-091,Closed,ANL-043
ALT-010278,SOC-GAMMA,2026-07-23 10:41:00,Medium,AST-0116,High,DET-T1021-Remote_Services_79,RUL-079,Closed,ANL-050
ALT-010285,SOC-GAMMA,2026-08-19 18:36:00,Medium,AST-0153,High,DET-T1486-Data_Encrypted_for_Impact_56,RUL-056,Closed,ANL-043
ALT-010291,SOC-GAMMA,2026-08-16 05:05:00,Medium,AST-0268,Medium,DET-T1078-Valid_Accounts_15,RUL-015,Closed,ANL-054
ALT-010303,SOC-DELTA,2026-07-03 09:38:00,Medium,AST-0062,High,DET-T1078-Valid_Accounts_75,RUL-075,Closed,ANL-070
ALT-010308,SOC-DELTA,2026-08-23 13:41:00,Medium,AST-0355,Medium,DET-T1046-Network_Service_Discovery_36,RUL-036,Closed,ANL-075
ALT-010313,SOC-DELTA,2026-08-07 11:56:00,Medium,AST-0251,Medium,DET-T1003-OS_Credential_Dumping_50,RUL-050,Closed,ANL-067
ALT-010329,SOC-DELTA,2026-08-20 14:31:00,Medium,AST-0154,High,DET-T1566-Phishing_02,RUL-002,Closed,ANL-066
ALT-010331,SOC-DELTA,2026-08-08 17:05:00,Medium,AST-0085,High,DET-T1110-Brute_Force_98,RUL-098,Closed,ANL-066
ALT-010383,SOC-DELTA,2026-07-22 19:17:00,Low,AST-0239,Medium,DET-T1078-Valid_Accounts_90,RUL-090,Closed,ANL-074
ALT-010409,SOC-DELTA,2026-09-03 13:21:00,Low,AST-0346,Medium,DET-T1003-OS_Credential_Dumping_95,RUL-095,Closed,ANL-057
ALT-010438,SOC-DELTA,2026-08-09 07:40:00,Low,AST-0425,Low,DET-T1486-Data_Encrypted_for_Impact_11,RUL-011,Closed,ANL-061
ALT-010468,SOC-DELTA,2026-07-19 12:48:00,Low,AST-0309,Medium,DET-T1021-Remote_Services_79,RUL-079,Closed,ANL-071
ALT-010477,SOC-DELTA,2026-07-01 02:15:00,High,AST-0127,High,DET-T1486-Data_Encrypted_for_Impact_26,RUL-026,Closed,ANL-064
ALT-010542,SOC-DELTA,2026-07-29 00:29:00,High,AST-0034,Critical,DET-T1566-Phishing_17,RUL-017,Closed,ANL-056
ALT-010559,SOC-DELTA,2026-07-23 13:04:00,Medium,AST-0235,Medium,DET-T1078-Valid_Accounts_90,RUL-090,Closed,ANL-064
ALT-010568,SOC-DELTA,2026-06-18 21:55:00,Medium,AST-0071,High,DET-T1486-Data_Encrypted_for_Impact_41,RUL-041,Closed,ANL-064
ALT-010572,SOC-DELTA,2026-07-29 22:31:00,High,AST-0067,High,DET-T1090-Proxy_13,RUL-013,Closed,ANL-063
ALT-010574,SOC-DELTA,2026-08-11 11:11:00,Medium,AST-0250,Medium,DET-T1090-Proxy_58,RUL-058,Closed,ANL-062
ALT-010610,SOC-DELTA,2026-07-08 14:17:00,Medium,AST-0129,High,DET-T1078-Valid_Accounts_60,RUL-060,Closed,ANL-064
ALT-010637,SOC-DELTA,2026-06-27 18:50:00,Low,AST-0283,Medium,DET-T1003-OS_Credential_Dumping_20,RUL-020,Under Review,ANL-072
ALT-010642,SOC-DELTA,2026-08-19 03:15:00,Medium,AST-0242,Medium,DET-T1486-Data_Encrypted_for_Impact_56,RUL-056,Closed,ANL-074
ALT-010664,SOC-DELTA,2026-06-26 19:31:00,Medium,AST-0058,High,DET-T1486-Data_Encrypted_for_Impact_86,RUL-086,Closed,ANL-069
ALT-010731,SOC-DELTA,2026-07-17 06:01:00,Medium,AST-0443,Low,DET-T1566-Phishing_32,RUL-032,Closed,ANL-068
ALT-010773,SOC-DELTA,2026-07-19 17:54:00,Medium,AST-0127,High,DET-T1059-Command_and_Scripting_Interpreter_61,RUL-061,Closed,ANL-066
ALT-010775,SOC-DELTA,2026-08-02 18:17:00,Medium,AST-0234,Medium,DET-T1003-OS_Credential_Dumping_20,RUL-020,Closed,ANL-073
ALT-010807,SOC-DELTA,2026-08-27 04:30:00,Medium,AST-0389,Low,DET-T1562-Impair_Defenses_97,RUL-097,Closed,ANL-066
