investigation_id,alert_id,analyst_id,started_at,closed_at,investigation_duration,investigation_notes,evidence_count,artifacts_collected,closure_reason,escalated
INV-05537,ALT-009305,ANL-049,2026-08-02 22:41:00,2026-08-02 22:43:18,2.3,Brief review. Whitelisted activity.,1,0,Dismissed - Routine,No
INV-05550,ALT-009333,ANL-049,2026-07-28 11:26:00,2026-07-28 11:28:06,2.1,Closed per quick check. False alarm.,1,0,Dismissed - Routine,No
INV-05572,ALT-009363,ANL-049,2026-08-08 08:49:00,2026-08-08 08:49:42,0.7,Brief review. Whitelisted activity.,0,0,Dismissed - Routine,No
INV-05607,ALT-009417,ANL-054,2026-07-04 04:37:00,2026-07-04 04:38:36,1.6,Brief review. Whitelisted activity.,0,0,Dismissed - Routine,No
INV-05639,ALT-009465,ANL-054,2026-06-19 22:34:00,2026-06-19 22:35:06,1.1,No threat observed. Dismissed.,1,0,Dismissed - Routine,No
INV-05642,ALT-009472,ANL-044,2026-07-03 04:06:00,2026-07-03 04:07:00,1.0,Cleared after quick glance. No anomaly.,0,0,Dismissed - Routine,No
INV-05659,ALT-009503,ANL-054,2026-07-02 15:33:00,2026-07-02 15:35:12,2.2,Closed per quick check. False alarm.,0,0,Dismissed - Routine,No
INV-05671,ALT-009519,ANL-051,2026-08-23 17:48:00,2026-08-23 17:48:36,0.6,Brief review. Whitelisted activity.,1,0,Dismissed - Routine,No
INV-05673,ALT-009521,ANL-054,2026-06-25 09:44:00,2026-06-25 09:46:06,2.1,Brief review. Whitelisted activity.,1,0,Dismissed - Routine,No
INV-05702,ALT-009568,ANL-049,2026-07-01 15:26:00,2026-07-01 15:28:24,2.4,Cleared after quick glance. No anomaly.,1,0,Dismissed - Routine,No
INV-05709,ALT-009576,ANL-042,2026-06-26 23:52:00,2026-06-26 23:53:24,1.4,Brief review. Whitelisted activity.,0,0,Dismissed - Routine,No
INV-05723,ALT-009594,ANL-042,2026-08-20 21:45:00,2026-08-20 21:46:00,1.0,No threat observed. Dismissed.,0,0,Dismissed - Routine,No
INV-05751,ALT-009641,ANL-043,2026-08-13 11:35:00,2026-08-13 11:36:42,1.7,Closed per quick check. False alarm.,0,0,Dismissed - Routine,No
INV-05763,ALT-009662,ANL-055,2026-08-12 09:29:00,2026-08-12 09:30:06,1.1,No threat observed. Dismissed.,0,0,Dismissed - Routine,No
INV-05784,ALT-009702,ANL-051,2026-07-12 15:16:00,2026-07-12 15:17:18,1.3,Brief review. Whitelisted activity.,1,0,Dismissed - Routine,No
INV-05789,ALT-009709,ANL-043,2026-06-25 14:33:00,2026-06-25 14:34:06,1.1,Cleared after quick glance. No anomaly.,0,0,Dismissed - Routine,No
INV-05799,ALT-009724,ANL-048,2026-08-29 11:10:00,2026-08-29 11:12:12,2.2,No threat observed. Dismissed.,1,0,Dismissed - Routine,No
INV-05899,ALT-009881,ANL-041,2026-08-20 00:38:00,2026-08-20 00:39:48,1.8,Cleared after quick glance. No anomaly.,0,0,Dismissed - Routine,No
INV-05902,ALT-009885,ANL-042,2026-07-27 15:01:00,2026-07-27 15:02:12,1.2,Closed per quick check. False alarm.,1,0,Dismissed - Routine,No
INV-05948,ALT-009960,ANL-047,2026-06-27 13:43:00,2026-06-27 13:44:06,1.1,Closed per quick check. False alarm.,0,0,Dismissed - Routine,No
INV-05968,ALT-009986,ANL-045,2026-07-12 20:39:00,2026-07-12 20:40:36,1.6,Cleared after quick glance. No anomaly.,1,0,Dismissed - Routine,No
INV-05975,ALT-009998,ANL-047,2026-07-14 11:03:00,2026-07-14 11:04:42,1.7,Brief review. Whitelisted activity.,0,0,Dismissed - Routine,No
INV-05977,ALT-010001,ANL-041,2026-07-22 12:05:00,2026-07-22 12:06:12,1.2,No threat observed. Dismissed.,0,0,Dismissed - Routine,No
INV-05996,ALT-010039,ANL-049,2026-08-09 02:23:00,2026-08-09 02:25:18,2.3,Closed per quick check. False alarm.,0,0,Dismissed - Routine,No
INV-06012,ALT-010062,ANL-043,2026-06-18 23:09:00,2026-06-18 23:11:12,2.2,Cleared after quick glance. No anomaly.,0,0,Dismissed - Routine,No
INV-06029,ALT-010090,ANL-046,2026-07-11 04:39:00,2026-07-11 04:40:30,1.5,Cleared after quick glance. No anomaly.,0,0,Dismissed - Routine,No
INV-06033,ALT-010094,ANL-043,2026-08-29 16:30:00,2026-08-29 16:31:00,1.0,No threat observed. Dismissed.,1,0,Dismissed - Routine,No
INV-06071,ALT-010147,ANL-051,2026-08-29 19:05:00,2026-08-29 19:07:00,2.0,Closed per quick check. False alarm.,0,0,Dismissed - Routine,No
INV-06073,ALT-010151,ANL-045,2026-06-18 16:36:00,2026-06-18 16:36:48,0.8,Brief review. Whitelisted activity.,0,0,Dismissed - Routine,No
INV-06087,ALT-010170,ANL-047,2026-07-24 16:45:00,2026-07-24 16:47:18,2.3,Closed per quick check. False alarm.,1,0,Dismissed - Routine,No
INV-06113,ALT-010211,ANL-049,2026-08-24 18:02:00,2026-08-24 18:04:12,2.2,Cleared after quick glance. No anomaly.,0,0,Dismissed - Routine,No
INV-06135,ALT-010248,ANL-043,2026-08-06 12:17:00,2026-08-06 12:19:12,2.2,Brief review. Whitelisted activity.,0,0,Dismissed - Routine,No
INV-06155,ALT-010285,ANL-043,2026-08-19 18:42:00,2026-08-19 18:43:54,1.9,Brief review. Whitelisted activity.,0,0,Dismissed - Routine,No
INV-06165,ALT-010303,ANL-070,2026-07-03 10:01:00,2026-07-03 10:05:30,4.5,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,No
INV-06167,ALT-010308,ANL-075,2026-08-23 13:45:00,2026-08-23 13:51:42,6.7,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-06184,ALT-010331,ANL-066,2026-08-08 17:13:00,2026-08-08 17:18:36,5.6,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-06221,ALT-010409,ANL-057,2026-09-03 13:42:00,2026-09-03 13:49:18,7.3,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-06239,ALT-010438,ANL-061,2026-08-09 07:48:00,2026-08-09 07:55:42,7.7,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-06262,ALT-010477,ANL-064,2026-07-01 02:37:00,2026-07-01 02:43:36,6.6,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,1,Resolved - Standard Process,No
INV-06307,ALT-010542,ANL-056,2026-07-29 00:36:00,2026-07-29 00:43:06,7.1,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-06319,ALT-010568,ANL-064,2026-06-18 22:11:00,2026-06-18 22:19:42,8.7,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,No
INV-06322,ALT-010572,ANL-063,2026-07-29 22:38:00,2026-07-29 22:46:06,8.1,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-06366,ALT-010642,ANL-074,2026-08-19 03:29:00,2026-08-19 03:32:48,3.8,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,No
INV-06567,ALT-010987,ANL-058,2026-08-03 09:29:00,2026-08-03 09:38:00,9.0,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-06570,ALT-010991,ANL-062,2026-09-02 07:29:00,2026-09-02 07:36:36,7.6,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-06571,ALT-010992,ANL-058,2026-07-26 09:26:00,2026-07-26 09:33:42,7.7,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,1,Resolved - Standard Process,No
INV-06590,ALT-011025,ANL-073,2026-08-05 10:07:00,2026-08-05 10:13:42,6.7,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-06614,ALT-011062,ANL-062,2026-08-24 02:00:00,2026-08-24 02:08:36,8.6,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-06621,ALT-011074,ANL-074,2026-08-19 14:10:00,2026-08-19 14:15:12,5.2,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,1,Resolved - Standard Process,No
INV-06679,ALT-011169,ANL-065,2026-08-16 20:55:00,2026-08-16 21:01:54,6.9,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,1,Resolved - Standard Process,No
INV-06718,ALT-011240,ANL-059,2026-08-03 13:41:00,2026-08-03 13:45:36,4.6,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-06736,ALT-011266,ANL-072,2026-07-13 23:06:00,2026-07-13 23:14:42,8.7,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-06764,ALT-011307,ANL-068,2026-08-20 03:09:00,2026-08-20 03:17:18,8.3,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,No
INV-06780,ALT-011329,ANL-069,2026-08-26 22:12:00,2026-08-26 22:16:18,4.3,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,1,Resolved - Standard Process,No
INV-06850,ALT-011449,ANL-069,2026-08-13 18:44:00,2026-08-13 18:52:06,8.1,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-06871,ALT-011480,ANL-074,2026-08-28 20:38:00,2026-08-28 20:42:54,4.9,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,1,Resolved - Standard Process,No
INV-06876,ALT-011485,ANL-067,2026-07-07 22:16:00,2026-07-07 22:21:18,5.3,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,1,Resolved - Standard Process,No
INV-06904,ALT-011527,ANL-067,2026-07-21 23:35:00,2026-07-21 23:38:54,3.9,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-06915,ALT-011550,ANL-073,2026-08-03 16:24:00,2026-08-03 16:27:54,3.9,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,1,Resolved - Standard Process,No
INV-06985,ALT-011657,ANL-066,2026-07-25 14:06:00,2026-07-25 14:13:06,7.1,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-06990,ALT-011664,ANL-059,2026-06-25 17:13:00,2026-06-25 17:17:18,4.3,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,1,Resolved - Standard Process,No
INV-07024,ALT-011717,ANL-062,2026-09-02 17:48:00,2026-09-02 17:53:48,5.8,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-07026,ALT-011722,ANL-058,2026-06-13 03:59:00,2026-06-13 04:07:54,8.9,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-07047,ALT-011754,ANL-068,2026-06-21 11:22:00,2026-06-21 11:28:36,6.6,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-07053,ALT-011761,ANL-075,2026-07-24 15:18:00,2026-07-24 15:22:48,4.8,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,Yes
INV-07060,ALT-011777,ANL-063,2026-06-16 11:27:00,2026-06-16 11:36:00,9.0,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-07075,ALT-011803,ANL-064,2026-08-23 23:26:00,2026-08-23 23:29:36,3.6,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,No
INV-07120,ALT-011877,ANL-067,2026-06-27 10:24:00,2026-06-27 10:28:54,4.9,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,Yes
INV-07134,ALT-011902,ANL-064,2026-06-24 13:48:00,2026-06-24 13:56:00,8.0,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,No
INV-07136,ALT-011906,ANL-069,2026-07-12 06:22:00,2026-07-12 06:30:06,8.1,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-07149,ALT-011925,ANL-065,2026-07-25 01:38:00,2026-07-25 01:46:54,8.9,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,1,Resolved - Standard Process,Yes
INV-07165,ALT-011960,ANL-068,2026-07-28 08:32:00,2026-07-28 08:38:00,6.0,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,Yes
INV-07226,ALT-012051,ANL-068,2026-06-28 21:31:00,2026-06-28 21:35:06,4.1,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-07235,ALT-012065,ANL-066,2026-08-20 14:03:00,2026-08-20 14:07:54,4.9,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-07261,ALT-012103,ANL-067,2026-08-09 17:57:00,2026-08-09 18:04:18,7.3,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-07266,ALT-012111,ANL-063,2026-08-26 10:58:00,2026-08-26 11:04:00,6.0,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,1,Resolved - Standard Process,No
INV-07310,ALT-012178,ANL-066,2026-07-02 21:34:00,2026-07-02 21:39:24,5.4,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-07330,ALT-012208,ANL-058,2026-08-30 12:03:00,2026-08-30 12:09:24,6.4,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,No
INV-07350,ALT-012251,ANL-062,2026-09-02 05:28:00,2026-09-02 05:36:36,8.6,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,1,Resolved - Standard Process,Yes
INV-07363,ALT-012272,ANL-071,2026-08-20 21:55:00,2026-08-20 22:00:00,5.0,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-07364,ALT-012273,ANL-075,2026-07-06 00:30:00,2026-07-06 00:33:42,3.7,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,No
INV-07369,ALT-012279,ANL-073,2026-09-07 05:54:00,2026-09-07 05:59:54,5.9,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,Yes
INV-07382,ALT-012303,ANL-060,2026-07-05 12:20:00,2026-07-05 12:24:54,4.9,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-07410,ALT-012356,ANL-056,2026-08-17 03:21:00,2026-08-17 03:27:48,6.8,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,No
INV-07483,ALT-012484,ANL-064,2026-08-29 15:55:00,2026-08-29 16:02:24,7.4,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-07494,ALT-012502,ANL-059,2026-09-08 15:26:00,2026-09-08 15:34:06,8.1,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-07506,ALT-012517,ANL-065,2026-09-10 03:39:00,2026-09-10 03:47:18,8.3,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,No
INV-07513,ALT-012528,ANL-064,2026-06-26 17:51:00,2026-06-26 17:59:48,8.8,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-07539,ALT-012565,ANL-066,2026-07-06 06:17:00,2026-07-06 06:21:42,4.7,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-07578,ALT-012629,ANL-056,2026-06-27 08:52:00,2026-06-27 08:56:00,4.0,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,1,Resolved - Standard Process,No
INV-07580,ALT-012633,ANL-067,2026-08-07 19:52:00,2026-08-07 19:59:12,7.2,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-07584,ALT-012643,ANL-059,2026-07-12 03:44:00,2026-07-12 03:51:18,7.3,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,1,Resolved - Standard Process,No
INV-07591,ALT-012652,ANL-066,2026-06-20 10:46:00,2026-06-20 10:52:54,6.9,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,Yes
INV-07644,ALT-012752,ANL-060,2026-08-26 20:43:00,2026-08-26 20:48:36,5.6,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,No
INV-07670,ALT-012801,ANL-059,2026-09-09 00:48:00,2026-09-09 00:53:30,5.5,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,No
INV-07687,ALT-012826,ANL-062,2026-09-02 17:44:00,2026-09-02 17:48:48,4.8,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-07689,ALT-012828,ANL-058,2026-06-13 06:24:00,2026-06-13 06:28:18,4.3,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,Yes
INV-07698,ALT-012844,ANL-066,2026-07-16 06:48:00,2026-07-16 06:56:30,8.5,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,No
INV-07736,ALT-012909,ANL-069,2026-08-25 13:06:00,2026-08-25 13:13:48,7.8,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,No
INV-07767,ALT-012969,ANL-071,2026-06-15 22:01:00,2026-06-15 22:05:06,4.1,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,Yes
INV-07787,ALT-013002,ANL-064,2026-08-01 20:05:00,2026-08-01 20:13:36,8.6,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-07800,ALT-013026,ANL-061,2026-07-26 08:20:00,2026-07-26 08:27:00,7.0,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,No
INV-07811,ALT-013043,ANL-062,2026-06-25 11:34:00,2026-06-25 11:39:54,5.9,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-07814,ALT-013050,ANL-072,2026-08-04 10:53:00,2026-08-04 10:59:54,6.9,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-07856,ALT-013124,ANL-061,2026-07-11 21:55:00,2026-07-11 21:59:36,4.6,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-07871,ALT-013151,ANL-060,2026-07-10 21:51:00,2026-07-10 21:59:48,8.8,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-07903,ALT-013199,ANL-071,2026-06-22 12:39:00,2026-06-22 12:46:06,7.1,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,1,Resolved - Standard Process,No
INV-07910,ALT-013208,ANL-069,2026-09-09 23:34:00,2026-09-09 23:39:36,5.6,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,No
INV-07927,ALT-013232,ANL-065,2026-08-02 07:41:00,2026-08-02 07:49:12,8.2,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-07932,ALT-013242,ANL-067,2026-08-31 16:19:00,2026-08-31 16:25:42,6.7,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-07988,ALT-013333,ANL-059,2026-08-27 13:40:00,2026-08-27 13:47:54,7.9,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,Yes
INV-08005,ALT-013363,ANL-070,2026-08-09 20:56:00,2026-08-09 21:01:54,5.9,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-08026,ALT-013396,ANL-069,2026-07-01 18:07:00,2026-07-01 18:15:00,8.0,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-08035,ALT-013408,ANL-062,2026-06-19 06:00:00,2026-06-19 06:05:48,5.8,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-08077,ALT-013484,ANL-070,2026-08-12 23:09:00,2026-08-12 23:13:24,4.4,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,No
INV-08096,ALT-013515,ANL-060,2026-08-21 19:31:00,2026-08-21 19:35:42,4.7,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-08099,ALT-013519,ANL-067,2026-06-29 07:51:00,2026-06-29 07:57:54,6.9,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,No
INV-08121,ALT-013557,ANL-065,2026-08-06 21:15:00,2026-08-06 21:22:06,7.1,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,1,Resolved - Standard Process,No
INV-08127,ALT-013563,ANL-073,2026-07-05 20:56:00,2026-07-05 20:59:54,3.9,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-08155,ALT-013621,ANL-075,2026-09-07 11:48:00,2026-09-07 11:55:12,7.2,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,No
INV-08170,ALT-013653,ANL-058,2026-06-28 15:11:00,2026-06-28 15:14:42,3.7,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,Yes
INV-08180,ALT-013667,ANL-075,2026-07-19 00:46:00,2026-07-19 00:50:30,4.5,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-08183,ALT-013673,ANL-059,2026-08-03 17:46:00,2026-08-03 17:54:48,8.8,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,1,Resolved - Standard Process,No
INV-08187,ALT-013678,ANL-065,2026-08-10 11:46:00,2026-08-10 11:50:54,4.9,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-08192,ALT-013685,ANL-060,2026-08-15 21:48:00,2026-08-15 21:52:48,4.8,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,Yes
INV-08202,ALT-013708,ANL-064,2026-08-10 13:34:00,2026-08-10 13:38:18,4.3,Triage evaluation completed per playbook. Review indicators match documented known exception.,2,0,Resolved - Standard Process,No
INV-08214,ALT-013732,ANL-070,2026-08-04 00:38:00,2026-08-04 00:46:00,8.0,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,1,Resolved - Standard Process,No
INV-08238,ALT-013767,ANL-067,2026-07-07 04:02:00,2026-07-07 04:08:18,6.3,Triage evaluation completed per playbook. Review indicators match documented known exception.,1,0,Resolved - Standard Process,Yes
INV-08287,ALT-013845,ANL-083,2026-07-21 23:08:00,2026-07-21 23:26:18,18.3,Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.,5,3,Containment Verified,No
INV-08317,ALT-013903,ANL-081,2026-08-17 16:27:00,2026-08-17 17:02:30,35.5,Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.,4,4,Containment Verified,Yes
INV-08328,ALT-013917,ANL-076,2026-06-22 07:47:00,2026-06-22 08:13:54,26.9,Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.,3,4,Benign Operation,No
INV-08331,ALT-013924,ANL-089,2026-08-19 23:29:00,2026-08-20 00:02:54,33.9,Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.,3,3,Benign Operation,No
INV-08336,ALT-013933,ANL-083,2026-08-24 00:03:00,2026-08-24 00:20:24,17.4,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,3,3,Benign Operation,No
INV-08353,ALT-013954,ANL-082,2026-07-02 03:10:00,2026-07-02 03:41:36,31.6,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,5,3,Benign Operation,No
INV-08354,ALT-013955,ANL-086,2026-08-02 12:26:00,2026-08-02 12:58:30,32.5,Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.,4,4,Containment Verified,Yes
INV-08378,ALT-013996,ANL-089,2026-06-13 19:03:00,2026-06-13 19:21:00,18.0,Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.,3,2,Benign Operation,No
INV-08385,ALT-014005,ANL-081,2026-07-25 14:51:00,2026-07-25 15:19:36,28.6,Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.,3,4,Benign Operation,No
INV-08396,ALT-014024,ANL-079,2026-06-18 02:09:00,2026-06-18 02:32:18,23.3,Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.,3,4,Benign Operation,No
INV-08451,ALT-014122,ANL-081,2026-08-19 05:26:00,2026-08-19 05:51:30,25.5,Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.,4,3,Benign Operation,No
INV-08529,ALT-014251,ANL-089,2026-06-30 21:21:00,2026-06-30 21:55:36,34.6,Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.,5,2,Containment Verified,Yes
INV-08540,ALT-014271,ANL-077,2026-07-15 12:47:00,2026-07-15 13:06:36,19.6,Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.,5,2,Containment Verified,Yes
INV-08572,ALT-014325,ANL-087,2026-09-08 22:38:00,2026-09-08 23:00:24,22.4,Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.,5,2,Benign Operation,No
INV-08615,ALT-014398,ANL-084,2026-09-10 05:03:00,2026-09-10 05:40:48,37.8,Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.,4,3,Benign Operation,No
INV-08624,ALT-014409,ANL-086,2026-07-26 21:17:00,2026-07-26 21:32:00,15.0,Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.,5,4,Containment Verified,Yes
INV-08632,ALT-014423,ANL-080,2026-08-23 23:51:00,2026-08-24 00:20:00,29.0,Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.,3,4,Containment Verified,Yes
INV-08650,ALT-014448,ANL-087,2026-07-09 02:04:00,2026-07-09 02:20:36,16.6,Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.,5,4,Benign Operation,No
INV-08651,ALT-014449,ANL-082,2026-08-29 02:39:00,2026-08-29 03:18:06,39.1,Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.,3,2,Benign Operation,No
