alert_id,soc_id,timestamp,severity,asset_id,asset_criticality,alert_type,detection_rule,status,assigned_analyst
ALT-011859,SOC-DELTA,2026-07-27 22:35:00,High,AST-0115,High,DET-T1190-Exploit_Public-Facing_Application_44,RUL-044,Closed,ANL-060
ALT-011860,SOC-DELTA,2026-07-02 08:36:00,Medium,AST-0257,Medium,DET-T1078-Valid_Accounts_75,RUL-075,Closed,ANL-068
ALT-011861,SOC-DELTA,2026-09-09 04:30:00,Medium,AST-0078,High,DET-T1567-Exfiltration_Over_Web_Service_10,RUL-010,Closed,ANL-060
ALT-011862,SOC-DELTA,2026-09-02 21:58:00,High,AST-0299,Medium,DET-T1078-Valid_Accounts_90,RUL-090,Under Review,ANL-057
ALT-011863,SOC-DELTA,2026-06-18 23:33:00,Medium,AST-0401,Low,DET-T1078-Valid_Accounts_75,RUL-075,Closed,ANL-063
ALT-011864,SOC-DELTA,2026-08-23 06:21:00,Medium,AST-0264,Medium,DET-T1078-Valid_Accounts_60,RUL-060,Closed,ANL-063
ALT-011865,SOC-DELTA,2026-06-25 18:28:00,Low,AST-0209,Medium,DET-T1053-Scheduled_Task/Job_63,RUL-063,Closed,ANL-066
ALT-011866,SOC-DELTA,2026-07-19 02:58:00,High,AST-0141,High,DET-T1090-Proxy_28,RUL-028,Closed,ANL-073
ALT-011867,SOC-DELTA,2026-06-12 15:03:00,Low,AST-0095,High,DET-T1053-Scheduled_Task/Job_78,RUL-078,Closed,ANL-071
ALT-011868,SOC-DELTA,2026-06-20 21:05:00,Medium,AST-0086,High,DET-T1078-Valid_Accounts_75,RUL-075,Closed,ANL-070
ALT-011869,SOC-DELTA,2026-07-30 07:22:00,Critical,AST-0048,Critical,DET-T1021-Remote_Services_94,RUL-094,Closed,ANL-066
ALT-011870,SOC-DELTA,2026-08-30 19:56:00,Medium,AST-0058,High,DET-T1078-Valid_Accounts_30,RUL-030,Closed,ANL-061
ALT-011871,SOC-DELTA,2026-09-05 04:45:00,High,AST-0048,Critical,DET-T1190-Exploit_Public-Facing_Application_14,RUL-014,Closed,ANL-064
ALT-011872,SOC-DELTA,2026-08-08 10:55:00,Critical,AST-0344,Medium,DET-T1003-OS_Credential_Dumping_35,RUL-035,Closed,ANL-068
ALT-011873,SOC-DELTA,2026-08-25 16:56:00,Medium,AST-0259,Medium,DET-T1078-Valid_Accounts_15,RUL-015,Closed,ANL-072
ALT-011874,SOC-DELTA,2026-07-22 22:31:00,Medium,AST-0332,Medium,DET-T1110-Brute_Force_98,RUL-098,Closed,ANL-064
ALT-011875,SOC-DELTA,2026-08-22 23:27:00,High,AST-0134,High,DET-T1566-Phishing_77,RUL-077,Closed,ANL-069
ALT-011876,SOC-DELTA,2026-06-15 23:43:00,High,AST-0137,High,DET-T1486-Data_Encrypted_for_Impact_41,RUL-041,Closed,ANL-073
ALT-011877,SOC-DELTA,2026-06-27 10:11:00,Critical,AST-0026,Critical,DET-T1021-Remote_Services_34,RUL-034,Closed,ANL-067
ALT-011878,SOC-DELTA,2026-09-09 16:56:00,Medium,AST-0405,Low,DET-T1486-Data_Encrypted_for_Impact_56,RUL-056,Under Review,ANL-073
ALT-011879,SOC-DELTA,2026-08-28 02:08:00,High,AST-0020,Critical,DET-T1562-Impair_Defenses_52,RUL-052,Closed,ANL-064
ALT-011880,SOC-DELTA,2026-07-26 10:48:00,Critical,AST-0110,High,DET-T1090-Proxy_28,RUL-028,Closed,ANL-065
ALT-011881,SOC-DELTA,2026-06-18 10:22:00,High,AST-0033,Critical,DET-T1059-Command_and_Scripting_Interpreter_01,RUL-001,Closed,ANL-069
ALT-011882,SOC-DELTA,2026-07-02 04:03:00,Low,AST-0027,Critical,DET-T1046-Network_Service_Discovery_81,RUL-081,Closed,ANL-064
ALT-011883,SOC-DELTA,2026-07-09 20:35:00,Medium,AST-0486,Low,DET-T1190-Exploit_Public-Facing_Application_44,RUL-044,Closed,ANL-062
ALT-011884,SOC-DELTA,2026-08-15 13:33:00,Medium,AST-0171,Medium,DET-T1078-Valid_Accounts_60,RUL-060,Closed,ANL-058
ALT-011885,SOC-DELTA,2026-06-25 03:36:00,Medium,AST-0367,Low,DET-T1090-Proxy_28,RUL-028,Closed,ANL-066
ALT-011886,SOC-DELTA,2026-07-26 18:09:00,High,AST-0040,Critical,DET-T1003-OS_Credential_Dumping_35,RUL-035,Closed,ANL-064
ALT-011887,SOC-DELTA,2026-08-19 17:38:00,Low,AST-0388,Low,DET-T1053-Scheduled_Task/Job_18,RUL-018,Closed,ANL-069
ALT-011888,SOC-DELTA,2026-09-04 07:00:00,Critical,AST-0006,Critical,DET-T1562-Impair_Defenses_37,RUL-037,Closed,ANL-072
ALT-011889,SOC-DELTA,2026-08-09 23:42:00,High,AST-0093,High,DET-T1046-Network_Service_Discovery_51,RUL-051,Closed,ANL-067
ALT-011890,SOC-DELTA,2026-08-31 05:52:00,Low,AST-0264,Medium,DET-T1562-Impair_Defenses_67,RUL-067,Closed,ANL-063
ALT-011891,SOC-DELTA,2026-08-15 23:07:00,Medium,AST-0026,Critical,DET-T1003-OS_Credential_Dumping_95,RUL-095,Closed,ANL-058
ALT-011892,SOC-DELTA,2026-07-22 05:22:00,Medium,AST-0323,Medium,DET-T1562-Impair_Defenses_07,RUL-007,Closed,ANL-064
ALT-011893,SOC-DELTA,2026-09-02 14:45:00,Low,AST-0148,High,DET-T1003-OS_Credential_Dumping_05,RUL-005,Closed,ANL-072
ALT-011894,SOC-DELTA,2026-06-27 08:57:00,Critical,AST-0041,Critical,DET-T1562-Impair_Defenses_37,RUL-037,Closed,ANL-059
ALT-011895,SOC-DELTA,2026-08-08 01:21:00,Medium,AST-0326,Medium,DET-T1070-Indicator_Removal_on_Host_39,RUL-039,Closed,ANL-060
ALT-011896,SOC-DELTA,2026-08-01 09:04:00,Medium,AST-0021,Critical,DET-T1486-Data_Encrypted_for_Impact_56,RUL-056,Closed,ANL-062
ALT-011897,SOC-DELTA,2026-08-11 09:24:00,Low,AST-0049,Critical,DET-T1078-Valid_Accounts_90,RUL-090,Closed,ANL-072
ALT-011898,SOC-DELTA,2026-07-30 19:09:00,Low,AST-0002,Critical,DET-T1078-Valid_Accounts_75,RUL-075,Closed,ANL-059
ALT-011899,SOC-DELTA,2026-08-25 06:19:00,Low,AST-0143,High,DET-T1046-Network_Service_Discovery_06,RUL-006,Closed,ANL-061
ALT-011900,SOC-DELTA,2026-07-29 11:24:00,Medium,AST-0340,Medium,DET-T1003-OS_Credential_Dumping_50,RUL-050,Closed,ANL-075
ALT-011901,SOC-DELTA,2026-09-05 18:00:00,High,AST-0093,High,DET-T1053-Scheduled_Task/Job_93,RUL-093,Closed,ANL-064
ALT-011902,SOC-DELTA,2026-06-24 13:40:00,Low,AST-0050,Critical,DET-T1110-Brute_Force_83,RUL-083,Closed,ANL-064
ALT-011903,SOC-DELTA,2026-08-06 09:08:00,Low,AST-0143,High,DET-T1070-Indicator_Removal_on_Host_09,RUL-009,Closed,ANL-064
ALT-011904,SOC-DELTA,2026-07-16 01:01:00,Medium,AST-0349,Medium,DET-T1110-Brute_Force_98,RUL-098,Closed,ANL-073
ALT-011905,SOC-DELTA,2026-06-27 04:52:00,Low,AST-0409,Low,DET-T1055-Process_Injection_27,RUL-027,Closed,ANL-072
ALT-011906,SOC-DELTA,2026-07-12 06:17:00,Low,AST-0113,High,DET-T1562-Impair_Defenses_52,RUL-052,Closed,ANL-069
ALT-011907,SOC-DELTA,2026-08-23 12:04:00,Low,AST-0232,Medium,DET-T1190-Exploit_Public-Facing_Application_89,RUL-089,Closed,ANL-060
ALT-011908,SOC-DELTA,2026-07-29 00:24:00,Low,AST-0334,Medium,DET-T1078-Valid_Accounts_90,RUL-090,Closed,ANL-057
ALT-011909,SOC-DELTA,2026-08-15 01:56:00,Low,AST-0255,Medium,DET-T1021-Remote_Services_34,RUL-034,Closed,ANL-074
ALT-011910,SOC-DELTA,2026-06-27 21:26:00,High,AST-0116,High,DET-T1055-Process_Injection_57,RUL-057,Closed,ANL-068
ALT-011911,SOC-DELTA,2026-06-14 09:12:00,Medium,AST-0101,High,DET-T1053-Scheduled_Task/Job_18,RUL-018,Closed,ANL-058
ALT-011912,SOC-DELTA,2026-09-01 20:22:00,High,AST-0019,Critical,DET-T1190-Exploit_Public-Facing_Application_59,RUL-059,Closed,ANL-057
ALT-011913,SOC-DELTA,2026-08-11 11:48:00,High,AST-0110,High,DET-T1078-Valid_Accounts_45,RUL-045,Closed,ANL-070
ALT-011914,SOC-DELTA,2026-06-15 17:56:00,Medium,AST-0392,Low,DET-T1070-Indicator_Removal_on_Host_99,RUL-099,Closed,ANL-064
ALT-011915,SOC-DELTA,2026-08-13 17:33:00,Critical,AST-0085,High,DET-T1021-Remote_Services_64,RUL-064,Closed,ANL-070
ALT-011916,SOC-DELTA,2026-08-11 16:34:00,Low,AST-0329,Medium,DET-T1053-Scheduled_Task/Job_03,RUL-003,Closed,ANL-060
ALT-011917,SOC-DELTA,2026-08-02 02:52:00,Medium,AST-0414,Low,DET-T1090-Proxy_58,RUL-058,Closed,ANL-068
ALT-011918,SOC-DELTA,2026-08-05 03:45:00,Critical,AST-0125,High,DET-T1110-Brute_Force_83,RUL-083,Closed,ANL-061
ALT-011919,SOC-DELTA,2026-07-15 13:29:00,Medium,AST-0450,Low,DET-T1046-Network_Service_Discovery_66,RUL-066,Closed,ANL-070
ALT-011920,SOC-DELTA,2026-07-31 20:25:00,Medium,AST-0199,Medium,DET-T1486-Data_Encrypted_for_Impact_86,RUL-086,Closed,ANL-069
ALT-011921,SOC-DELTA,2026-07-02 15:48:00,High,AST-0423,Low,DET-T1070-Indicator_Removal_on_Host_09,RUL-009,Closed,ANL-058
ALT-011922,SOC-DELTA,2026-07-03 10:39:00,High,AST-0059,High,DET-T1566-Phishing_62,RUL-062,Closed,ANL-072
ALT-011923,SOC-DELTA,2026-09-06 04:14:00,Low,AST-0048,Critical,DET-T1021-Remote_Services_64,RUL-064,Closed,ANL-075
ALT-011924,SOC-DELTA,2026-08-19 10:08:00,Medium,AST-0184,Medium,DET-T1046-Network_Service_Discovery_36,RUL-036,Closed,ANL-075
ALT-011925,SOC-DELTA,2026-07-25 01:21:00,Critical,AST-0050,Critical,DET-T1566-Phishing_02,RUL-002,Closed,ANL-065
ALT-011926,SOC-DELTA,2026-08-08 23:33:00,High,AST-0170,High,DET-T1055-Process_Injection_27,RUL-027,Closed,ANL-057
ALT-011927,SOC-DELTA,2026-08-12 19:22:00,Low,AST-0069,High,DET-T1055-Process_Injection_42,RUL-042,Closed,ANL-066
ALT-011928,SOC-DELTA,2026-06-15 01:38:00,High,AST-0037,Critical,DET-T1021-Remote_Services_49,RUL-049,Closed,ANL-075
ALT-011929,SOC-DELTA,2026-08-12 04:41:00,Low,AST-0482,Low,DET-T1070-Indicator_Removal_on_Host_39,RUL-039,Closed,ANL-063
ALT-011930,SOC-DELTA,2026-06-24 09:04:00,Critical,AST-0084,High,DET-T1046-Network_Service_Discovery_96,RUL-096,Closed,ANL-071
ALT-011931,SOC-DELTA,2026-07-03 09:32:00,Critical,AST-0071,High,DET-T1562-Impair_Defenses_82,RUL-082,Closed,ANL-060
ALT-011932,SOC-DELTA,2026-07-04 19:02:00,Low,AST-0453,Low,DET-T1486-Data_Encrypted_for_Impact_71,RUL-071,Closed,ANL-059
ALT-011933,SOC-DELTA,2026-08-31 15:28:00,Medium,AST-0091,High,DET-T1046-Network_Service_Discovery_66,RUL-066,Closed,ANL-067
ALT-011934,SOC-DELTA,2026-08-12 02:42:00,Low,AST-0024,Critical,DET-T1078-Valid_Accounts_75,RUL-075,Closed,ANL-058
ALT-011935,SOC-DELTA,2026-07-05 17:11:00,High,AST-0076,High,DET-T1567-Exfiltration_Over_Web_Service_55,RUL-055,Closed,ANL-071
ALT-011936,SOC-DELTA,2026-06-24 06:22:00,Low,AST-0015,Critical,DET-T1567-Exfiltration_Over_Web_Service_100,RUL-100,Closed,ANL-067
ALT-011937,SOC-DELTA,2026-09-01 18:19:00,Medium,AST-0107,High,DET-T1070-Indicator_Removal_on_Host_99,RUL-099,Under Review,ANL-058
ALT-011938,SOC-DELTA,2026-07-25 04:32:00,Medium,AST-0126,High,DET-T1003-OS_Credential_Dumping_95,RUL-095,Closed,ANL-062
ALT-011939,SOC-DELTA,2026-07-14 09:05:00,Medium,AST-0241,Medium,DET-T1486-Data_Encrypted_for_Impact_86,RUL-086,Closed,ANL-058
ALT-011940,SOC-DELTA,2026-07-31 14:38:00,Low,AST-0268,Medium,DET-T1059-Command_and_Scripting_Interpreter_16,RUL-016,Closed,ANL-057
ALT-011941,SOC-DELTA,2026-09-08 16:26:00,Critical,AST-0033,Critical,DET-T1055-Process_Injection_57,RUL-057,Closed,ANL-058
ALT-011942,SOC-DELTA,2026-08-31 14:17:00,High,AST-0303,Medium,DET-T1078-Valid_Accounts_15,RUL-015,Closed,ANL-072
ALT-011943,SOC-DELTA,2026-08-08 10:56:00,High,AST-0042,Critical,DET-T1070-Indicator_Removal_on_Host_39,RUL-039,Closed,ANL-073
ALT-011944,SOC-DELTA,2026-08-12 12:49:00,Medium,AST-0019,Critical,DET-T1110-Brute_Force_23,RUL-023,Closed,ANL-074
ALT-011945,SOC-DELTA,2026-08-15 14:10:00,Medium,AST-0418,Low,DET-T1053-Scheduled_Task/Job_93,RUL-093,Closed,ANL-072
ALT-011946,SOC-DELTA,2026-07-13 07:28:00,Medium,AST-0471,Low,DET-T1562-Impair_Defenses_37,RUL-037,Closed,ANL-063
ALT-011947,SOC-DELTA,2026-07-29 18:22:00,Medium,AST-0122,High,DET-T1070-Indicator_Removal_on_Host_39,RUL-039,Closed,ANL-065
ALT-011948,SOC-DELTA,2026-06-23 21:59:00,Low,AST-0344,Medium,DET-T1566-Phishing_62,RUL-062,Closed,ANL-072
ALT-011949,SOC-DELTA,2026-08-10 12:14:00,Medium,AST-0422,Low,DET-T1055-Process_Injection_42,RUL-042,Closed,ANL-074
ALT-011950,SOC-DELTA,2026-06-30 15:08:00,Medium,AST-0286,Medium,DET-T1070-Indicator_Removal_on_Host_99,RUL-099,Under Review,ANL-059
ALT-011951,SOC-DELTA,2026-06-16 12:13:00,Low,AST-0226,Medium,DET-T1021-Remote_Services_34,RUL-034,Closed,ANL-069
ALT-011952,SOC-DELTA,2026-07-14 02:41:00,Medium,AST-0004,Critical,DET-T1566-Phishing_32,RUL-032,Closed,ANL-066
ALT-011953,SOC-DELTA,2026-08-26 10:15:00,Low,AST-0259,Medium,DET-T1021-Remote_Services_34,RUL-034,Closed,ANL-073
ALT-011954,SOC-DELTA,2026-07-01 15:23:00,Low,AST-0417,Low,DET-T1078-Valid_Accounts_90,RUL-090,Closed,ANL-074
ALT-011955,SOC-DELTA,2026-07-07 02:16:00,High,AST-0018,Critical,DET-T1053-Scheduled_Task/Job_03,RUL-003,Closed,ANL-075
ALT-011956,SOC-DELTA,2026-07-28 23:43:00,Medium,AST-0245,Medium,DET-T1566-Phishing_92,RUL-092,Closed,ANL-059
ALT-011957,SOC-DELTA,2026-07-26 21:32:00,Medium,AST-0210,Medium,DET-T1110-Brute_Force_08,RUL-008,Closed,ANL-068
ALT-011958,SOC-DELTA,2026-08-02 13:58:00,Medium,AST-0206,Medium,DET-T1059-Command_and_Scripting_Interpreter_61,RUL-061,Closed,ANL-062
ALT-011959,SOC-DELTA,2026-07-03 00:38:00,Critical,AST-0046,Critical,DET-T1566-Phishing_17,RUL-017,Closed,ANL-056
ALT-011960,SOC-DELTA,2026-07-28 08:19:00,Critical,AST-0130,High,DET-T1070-Indicator_Removal_on_Host_84,RUL-084,Closed,ANL-068
ALT-011961,SOC-DELTA,2026-08-24 01:38:00,Critical,AST-0078,High,DET-T1566-Phishing_32,RUL-032,Closed,ANL-072
ALT-011962,SOC-DELTA,2026-09-01 13:03:00,Low,AST-0157,High,DET-T1055-Process_Injection_87,RUL-087,Closed,ANL-061
ALT-011963,SOC-DELTA,2026-07-19 06:49:00,Low,AST-0486,Low,DET-T1055-Process_Injection_57,RUL-057,Closed,ANL-064
ALT-011964,SOC-DELTA,2026-06-28 10:53:00,Medium,AST-0238,Medium,DET-T1053-Scheduled_Task/Job_93,RUL-093,Closed,ANL-058
ALT-011965,SOC-DELTA,2026-06-29 19:19:00,Low,AST-0450,Low,DET-T1021-Remote_Services_64,RUL-064,Closed,ANL-065
ALT-011966,SOC-DELTA,2026-08-18 15:44:00,High,AST-0022,Critical,DET-T1078-Valid_Accounts_45,RUL-045,Closed,ANL-063
ALT-011967,SOC-DELTA,2026-07-27 00:36:00,Low,AST-0370,Low,DET-T1190-Exploit_Public-Facing_Application_29,RUL-029,Closed,ANL-058
ALT-011968,SOC-DELTA,2026-08-02 05:26:00,High,AST-0036,Critical,DET-T1090-Proxy_13,RUL-013,Closed,ANL-060
ALT-011969,SOC-DELTA,2026-06-18 15:59:00,Critical,AST-0032,Critical,DET-T1110-Brute_Force_68,RUL-068,Closed,ANL-057
ALT-011970,SOC-DELTA,2026-08-18 14:32:00,Medium,AST-0212,Medium,DET-T1003-OS_Credential_Dumping_20,RUL-020,Closed,ANL-070
ALT-011971,SOC-DELTA,2026-06-26 01:33:00,Low,AST-0264,Medium,DET-T1078-Valid_Accounts_30,RUL-030,Closed,ANL-057
ALT-011972,SOC-DELTA,2026-07-02 20:29:00,Medium,AST-0080,High,DET-T1566-Phishing_02,RUL-002,Closed,ANL-069
ALT-011973,SOC-DELTA,2026-07-15 15:31:00,Low,AST-0366,Low,DET-T1078-Valid_Accounts_60,RUL-060,Closed,ANL-063
ALT-011974,SOC-DELTA,2026-07-15 10:44:00,High,AST-0373,Low,DET-T1110-Brute_Force_83,RUL-083,Closed,ANL-075
ALT-011975,SOC-DELTA,2026-08-28 06:27:00,Medium,AST-0321,Medium,DET-T1190-Exploit_Public-Facing_Application_74,RUL-074,Closed,ANL-056
ALT-011976,SOC-DELTA,2026-08-01 10:22:00,Low,AST-0059,High,DET-T1486-Data_Encrypted_for_Impact_56,RUL-056,Closed,ANL-069
ALT-011977,SOC-DELTA,2026-07-13 11:13:00,High,AST-0128,High,DET-T1055-Process_Injection_72,RUL-072,Closed,ANL-068
ALT-011978,SOC-DELTA,2026-08-04 11:04:00,High,AST-0217,Medium,DET-T1070-Indicator_Removal_on_Host_39,RUL-039,Closed,ANL-061
ALT-011979,SOC-DELTA,2026-06-29 16:07:00,Critical,AST-0065,High,DET-T1070-Indicator_Removal_on_Host_99,RUL-099,Closed,ANL-056
ALT-011980,SOC-DELTA,2026-07-24 05:12:00,Low,AST-0152,High,DET-T1190-Exploit_Public-Facing_Application_14,RUL-014,Closed,ANL-073
ALT-011981,SOC-DELTA,2026-07-31 01:13:00,High,AST-0060,High,DET-T1567-Exfiltration_Over_Web_Service_40,RUL-040,Closed,ANL-056
ALT-011982,SOC-DELTA,2026-07-18 18:02:00,High,AST-0365,Low,DET-T1070-Indicator_Removal_on_Host_39,RUL-039,Closed,ANL-069
ALT-011983,SOC-DELTA,2026-08-01 10:45:00,Medium,AST-0049,Critical,DET-T1046-Network_Service_Discovery_51,RUL-051,Closed,ANL-071
ALT-011984,SOC-DELTA,2026-07-12 00:08:00,Low,AST-0139,High,DET-T1566-Phishing_92,RUL-092,Closed,ANL-073
ALT-011985,SOC-DELTA,2026-06-26 06:30:00,High,AST-0075,High,DET-T1059-Command_and_Scripting_Interpreter_61,RUL-061,Closed,ANL-069
ALT-011986,SOC-DELTA,2026-08-27 16:18:00,High,AST-0123,High,DET-T1070-Indicator_Removal_on_Host_99,RUL-099,Closed,ANL-067
ALT-011987,SOC-DELTA,2026-09-04 00:08:00,Medium,AST-0354,Medium,DET-T1567-Exfiltration_Over_Web_Service_40,RUL-040,Closed,ANL-075
ALT-011988,SOC-DELTA,2026-07-29 23:56:00,High,AST-0019,Critical,DET-T1566-Phishing_17,RUL-017,Closed,ANL-058
ALT-011989,SOC-DELTA,2026-09-08 06:29:00,Critical,AST-0076,High,DET-T1110-Brute_Force_68,RUL-068,Closed,ANL-062
ALT-011990,SOC-DELTA,2026-06-26 22:12:00,Medium,AST-0443,Low,DET-T1055-Process_Injection_57,RUL-057,Closed,ANL-063
ALT-011991,SOC-DELTA,2026-09-01 02:39:00,Medium,AST-0151,High,DET-T1090-Proxy_88,RUL-088,Closed,ANL-066
ALT-011992,SOC-DELTA,2026-07-02 00:33:00,Critical,AST-0001,Critical,DET-T1055-Process_Injection_87,RUL-087,Closed,ANL-056
ALT-011993,SOC-DELTA,2026-07-31 06:16:00,Medium,AST-0124,High,DET-T1059-Command_and_Scripting_Interpreter_16,RUL-016,Closed,ANL-060
ALT-011994,SOC-DELTA,2026-08-04 20:38:00,Critical,AST-0183,Medium,DET-T1055-Process_Injection_72,RUL-072,Closed,ANL-058
ALT-011995,SOC-DELTA,2026-08-31 11:14:00,Low,AST-0350,Medium,DET-T1562-Impair_Defenses_37,RUL-037,Closed,ANL-073
ALT-011996,SOC-DELTA,2026-06-16 19:18:00,High,AST-0079,High,DET-T1021-Remote_Services_34,RUL-034,Closed,ANL-057
ALT-011997,SOC-DELTA,2026-07-10 22:47:00,Medium,AST-0166,High,DET-T1078-Valid_Accounts_30,RUL-030,Closed,ANL-058
ALT-011998,SOC-DELTA,2026-08-13 06:25:00,Low,AST-0208,Medium,DET-T1190-Exploit_Public-Facing_Application_89,RUL-089,Closed,ANL-067
ALT-011999,SOC-DELTA,2026-07-20 01:35:00,Medium,AST-0106,High,DET-T1021-Remote_Services_34,RUL-034,Closed,ANL-067
ALT-012000,SOC-DELTA,2026-07-09 17:23:00,High,AST-0007,Critical,DET-T1059-Command_and_Scripting_Interpreter_01,RUL-001,Closed,ANL-063
ALT-012001,SOC-DELTA,2026-07-08 14:51:00,High,AST-0051,High,DET-T1090-Proxy_43,RUL-043,Closed,ANL-062
ALT-012002,SOC-DELTA,2026-07-31 05:43:00,High,AST-0067,High,DET-T1046-Network_Service_Discovery_21,RUL-021,Closed,ANL-066
ALT-012003,SOC-DELTA,2026-08-05 08:16:00,Critical,AST-0277,Medium,DET-T1486-Data_Encrypted_for_Impact_56,RUL-056,Closed,ANL-057
ALT-012004,SOC-DELTA,2026-06-15 07:53:00,High,AST-0098,High,DET-T1567-Exfiltration_Over_Web_Service_70,RUL-070,Closed,ANL-065
ALT-012005,SOC-DELTA,2026-08-22 00:59:00,Low,AST-0261,Medium,DET-T1046-Network_Service_Discovery_21,RUL-021,Closed,ANL-070
ALT-012006,SOC-DELTA,2026-06-26 08:54:00,High,AST-0007,Critical,DET-T1562-Impair_Defenses_52,RUL-052,Closed,ANL-075
ALT-012007,SOC-DELTA,2026-08-27 21:01:00,Critical,AST-0001,Critical,DET-T1003-OS_Credential_Dumping_65,RUL-065,Closed,ANL-072
ALT-012008,SOC-DELTA,2026-08-05 15:07:00,High,AST-0113,High,DET-T1053-Scheduled_Task/Job_03,RUL-003,Closed,ANL-058
ALT-012009,SOC-DELTA,2026-08-10 15:45:00,Medium,AST-0005,Critical,DET-T1566-Phishing_02,RUL-002,Closed,ANL-058
ALT-012010,SOC-DELTA,2026-07-07 20:10:00,Low,AST-0334,Medium,DET-T1190-Exploit_Public-Facing_Application_59,RUL-059,Closed,ANL-061
ALT-012011,SOC-DELTA,2026-08-31 12:55:00,Low,AST-0121,High,DET-T1078-Valid_Accounts_45,RUL-045,Closed,ANL-059
ALT-012012,SOC-DELTA,2026-08-31 12:17:00,Medium,AST-0251,Medium,DET-T1190-Exploit_Public-Facing_Application_74,RUL-074,Closed,ANL-059
ALT-012013,SOC-DELTA,2026-07-22 04:48:00,High,AST-0307,Medium,DET-T1003-OS_Credential_Dumping_20,RUL-020,Closed,ANL-063
ALT-012014,SOC-DELTA,2026-07-15 18:32:00,Medium,AST-0037,Critical,DET-T1053-Scheduled_Task/Job_33,RUL-033,Closed,ANL-061
ALT-012015,SOC-DELTA,2026-06-29 12:46:00,Medium,AST-0226,Medium,DET-T1046-Network_Service_Discovery_66,RUL-066,Closed,ANL-068
ALT-012016,SOC-DELTA,2026-06-14 14:10:00,High,AST-0047,Critical,DET-T1078-Valid_Accounts_75,RUL-075,Closed,ANL-066
ALT-012017,SOC-DELTA,2026-08-13 15:23:00,High,AST-0436,Low,DET-T1566-Phishing_32,RUL-032,Closed,ANL-075
ALT-012018,SOC-DELTA,2026-07-01 20:18:00,Critical,AST-0142,High,DET-T1566-Phishing_77,RUL-077,Closed,ANL-057
ALT-012019,SOC-DELTA,2026-06-15 05:28:00,Low,AST-0335,Medium,DET-T1562-Impair_Defenses_07,RUL-007,Under Review,ANL-073
ALT-012020,SOC-DELTA,2026-08-14 23:57:00,High,AST-0153,High,DET-T1078-Valid_Accounts_30,RUL-030,Closed,ANL-073
ALT-012021,SOC-DELTA,2026-08-21 09:04:00,Critical,AST-0036,Critical,DET-T1110-Brute_Force_53,RUL-053,Closed,ANL-065
ALT-012022,SOC-DELTA,2026-09-03 06:53:00,Medium,AST-0336,Medium,DET-T1053-Scheduled_Task/Job_93,RUL-093,Closed,ANL-072
ALT-012023,SOC-DELTA,2026-06-20 23:10:00,Critical,AST-0011,Critical,DET-T1190-Exploit_Public-Facing_Application_74,RUL-074,Closed,ANL-074
ALT-012024,SOC-DELTA,2026-06-14 05:58:00,Critical,AST-0099,High,DET-T1003-OS_Credential_Dumping_05,RUL-005,Closed,ANL-074
ALT-012025,SOC-DELTA,2026-06-12 18:39:00,High,AST-0307,Medium,DET-T1567-Exfiltration_Over_Web_Service_70,RUL-070,Closed,ANL-060
ALT-012026,SOC-DELTA,2026-08-30 20:26:00,Low,AST-0247,Medium,DET-T1562-Impair_Defenses_07,RUL-007,Closed,ANL-071
ALT-012027,SOC-DELTA,2026-08-02 03:10:00,Low,AST-0224,Medium,DET-T1046-Network_Service_Discovery_66,RUL-066,Closed,ANL-064
ALT-012028,SOC-DELTA,2026-07-26 00:35:00,Medium,AST-0114,High,DET-T1562-Impair_Defenses_37,RUL-037,Under Review,ANL-072
ALT-012029,SOC-DELTA,2026-07-27 05:09:00,High,AST-0158,High,DET-T1003-OS_Credential_Dumping_05,RUL-005,Closed,ANL-062
ALT-012030,SOC-DELTA,2026-09-08 22:35:00,Medium,AST-0307,Medium,DET-T1090-Proxy_73,RUL-073,Closed,ANL-074
ALT-012031,SOC-DELTA,2026-08-26 19:52:00,Low,AST-0322,Medium,DET-T1078-Valid_Accounts_30,RUL-030,Closed,ANL-063
ALT-012032,SOC-DELTA,2026-09-02 12:17:00,Medium,AST-0233,Medium,DET-T1567-Exfiltration_Over_Web_Service_55,RUL-055,Closed,ANL-070
ALT-012033,SOC-DELTA,2026-08-10 08:07:00,Critical,AST-0420,Low,DET-T1055-Process_Injection_12,RUL-012,Closed,ANL-073
ALT-012034,SOC-DELTA,2026-06-17 11:40:00,Low,AST-0090,High,DET-T1021-Remote_Services_34,RUL-034,Closed,ANL-064
ALT-012035,SOC-DELTA,2026-06-24 22:56:00,Medium,AST-0377,Low,DET-T1486-Data_Encrypted_for_Impact_56,RUL-056,Closed,ANL-067
ALT-012036,SOC-DELTA,2026-08-25 13:59:00,Medium,AST-0335,Medium,DET-T1055-Process_Injection_57,RUL-057,Closed,ANL-062
ALT-012037,SOC-DELTA,2026-09-03 09:35:00,Medium,AST-0382,Low,DET-T1059-Command_and_Scripting_Interpreter_16,RUL-016,Closed,ANL-068
ALT-012038,SOC-DELTA,2026-08-05 15:23:00,Medium,AST-0085,High,DET-T1003-OS_Credential_Dumping_50,RUL-050,Closed,ANL-073
ALT-012039,SOC-DELTA,2026-07-23 15:06:00,Medium,AST-0116,High,DET-T1021-Remote_Services_64,RUL-064,Closed,ANL-057
